from	to
18057537	16279527
18351671	16279527
19152977	16279527
21956780	16279527
22523356	16279527
23255247	16279527
24018771	16279527
51151270	16279527
813286	16281187
16366143	16281187
18223040	16281187
5145071	16289988
5357812	16289988
7039122	16289988
8234132	16289988
12896172	16289988
14869994	16289988
14915146	16289988
15707714	16289988
15749725	16289988
15950463	16289988
16345959	16289988
16672662	16289988
17387589	16289988
17602541	16289988
17611447	16289988
17627001	16289988
17777458	16289988
17914772	16289988
18037344	16289988
18100454	16289988
18791763	16289988
19325222	16289988
21486588	16289988
22037129	16289988
22582603	16289988
23216903	16289988
23696410	16289988
26918145	16289988
27502479	16289988
33972168	16289988
38237450	16289988
3365	16297707
10237	16297707
3819931	16297707
4923811	16297707
5145071	16297707
11203972	16297707
11640472	16297707
12372812	16297707
13067732	16297707
13493302	16297707
13593692	16297707
14049145	16297707
14129299	16297707
14132503	16297707
14347931	16297707
14377872	16297707
14412533	16297707
14511951	16297707
14529929	16297707
14728168	16297707
15166261	16297707
15201891	16297707
15292813	16297707
15428227	16297707
15458694	16297707
15711730	16297707
15749725	16297707
16021608	16297707
16072058	16297707
16157855	16297707
16664681	16297707
16887628	16297707
16906137	16297707
17043155	16297707
17918065	16297707
18005085	16297707
18057537	16297707
18100454	16297707
18244206	16297707
18678924	16297707
18791763	16297707
19128897	16297707
19416225	16297707
19613942	16297707
20925854	16297707
20981234	16297707
21136403	16297707
21307076	16297707
21717987	16297707
21879831	16297707
21980816	16297707
22069212	16297707
22509548	16297707
23255247	16297707
24002724	16297707
24187243	16297707
25709609	16297707
28176898	16297707
35761278	16297707
40553282	16297707
24303	16305494
813286	16305494
2608911	16305494
2884771	16305494
9295212	16305494
12144232	16305494
14389132	16305494
14720411	16305494
15774048	16305494
16068181	16305494
16122121	16305494
17232340	16305494
18170310	16305494
18634085	16305494
20981234	16305494
21044127	16305494
21631487	16305494
21917063	16305494
24247270	16305494
24733117	16305494
26714962	16305494
3365	16313934
3497941	16313934
3819931	16313934
7619982	16313934
7827602	16313934
8431652	16313934
9480572	16313934
10069612	16313934
10168082	16313934
11246242	16313934
11270992	16313934
13493302	16313934
14129299	16313934
14132503	16313934
14144520	16313934
14344823	16313934
14347931	16313934
14436141	16313934
14511951	16313934
15368940	16313934
15450996	16313934
15458694	16313934
15552221	16313934
15749725	16313934
15750214	16313934
15807367	16313934
16370091	16313934
16674443	16313934
16887628	16313934
17092444	16313934
17976923	16313934
18379407	16313934
18791763	16313934
19739126	16313934
19865528	16313934
20250020	16313934
20981234	16313934
21307076	16313934
21631487	16313934
22737278	16313934
23978460	16313934
27642995	16313934
28448216	16313934
30050899	16313934
32191750	16313934
52180914	16313934
8633	16317406
820694	16317406
3497941	16317406
5484532	16317406
5556352	16317406
7334712	16317406
8245262	16317406
8406952	16317406
11270992	16317406
11604292	16317406
12372812	16317406
13067732	16317406
13491312	16317406
13524182	16317406
13593692	16317406
14049145	16317406
14092729	16317406
14129299	16317406
14347931	16317406
14377872	16317406
14412101	16317406
14437914	16317406
14511951	16317406
14752085	16317406
14869994	16317406
14960700	16317406
15000848	16317406
15166261	16317406
15292471	16317406
15294551	16317406
15302379	16317406
15335079	16317406
15335534	16317406
15359014	16317406
15363671	16317406
15368940	16317406
15429247	16317406
15451696	16317406
15750214	16317406
15763141	16317406
15807367	16317406
15941955	16317406
15976988	16317406
16072058	16317406
16191083	16317406
16214545	16317406
16313934	16317406
16345959	16317406
16545692	16317406
16854311	16317406
17006036	16317406
17043155	16317406
17232340	16317406
17233536	16317406
17383566	16317406
17489079	16317406
17948369	16317406
18095847	16317406
18172905	16317406
18205674	16317406
18385910	16317406
18566907	16317406
18695206	16317406
18909534	16317406
19128897	16317406
19238116	16317406
19253863	16317406
19294693	16317406
19500327	16317406
19788618	16317406
19865528	16317406
20144541	16317406
20245031	16317406
20315237	16317406
20405322	16317406
21305965	16317406
21406120	16317406
21450142	16317406
21612122	16317406
21833603	16317406
21879831	16317406
21965285	16317406
21980816	16317406
22280445	16317406
22509548	16317406
23255247	16317406
23352319	16317406
23455653	16317406
23861321	16317406
23861487	16317406
23978460	16317406
23999515	16317406
25911044	16317406
26459660	16317406
26623392	16317406
26657119	16317406
28885440	16317406
30050899	16317406
30657398	16317406
35013862	16317406
35931640	16317406
36741409	16317406
38426752	16317406
40602923	16317406
41373006	16317406
46176168	16317406
47632905	16317406
47762195	16317406
47839770	16317406
813286	16335288
6750202	16335288
7039122	16335288
7234682	16335288
12144232	16335288
14389132	16335288
14720411	16335288
14869994	16335288
15116570	16335288
15428227	16335288
15458694	16335288
16248413	16335288
16274815	16335288
16597750	16335288
16672662	16335288
17387589	16335288
17611447	16335288
17627001	16335288
18791763	16335288
21048033	16335288
27502479	16335288
694563	16345959
1653161	16345959
5357812	16345959
6750202	16345959
6980622	16345959
7039122	16345959
11102352	16345959
11256622	16345959
12144232	16345959
14132503	16345959
14389132	16345959
14720411	16345959
14725237	16345959
14728168	16345959
14730894	16345959
14869994	16345959
15394954	16345959
15451696	16345959
15612282	16345959
15650882	16345959
15707714	16345959
15729622	16345959
15850830	16345959
15950463	16345959
16147260	16345959
16233111	16345959
16480425	16345959
16491845	16345959
16601460	16345959
16672662	16345959
16887628	16345959
16890518	16345959
17058879	16345959
17233536	16345959
17293906	16345959
17387589	16345959
17461226	16345959
17566505	16345959
17609675	16345959
17627001	16345959
17666303	16345959
17718887	16345959
17777458	16345959
17778413	16345959
17800397	16345959
17934084	16345959
18019121	16345959
18037344	16345959
18058317	16345959
18100454	16345959
18108950	16345959
18170310	16345959
18204604	16345959
18244206	16345959
18286677	16345959
18403114	16345959
18566907	16345959
18664838	16345959
18693598	16345959
18791763	16345959
18964129	16345959
19197093	16345959
19408986	16345959
19473742	16345959
19679854	16345959
20732463	16345959
20958510	16345959
21044127	16345959
21046753	16345959
21136403	16345959
21406683	16345959
21417832	16345959
21541548	16345959
21627881	16345959
21631487	16345959
21707592	16345959
21857709	16345959
22217443	16345959
22243973	16345959
22416413	16345959
22528832	16345959
22643800	16345959
23203636	16345959
23255247	16345959
23271088	16345959
23580800	16345959
23696410	16345959
23861321	16345959
23978460	16345959
25542877	16345959
25910039	16345959
26430264	16345959
26459660	16345959
26714962	16345959
26918145	16345959
27502479	16345959
27783848	16345959
27897429	16345959
28162811	16345959
29350302	16345959
31033636	16345959
31057963	16345959
32927258	16345959
34698840	16345959
34927577	16345959
36539277	16345959
38685681	16345959
39394674	16345959
40297420	16345959
813286	16348134
11072852	16348134
5357812	16348437
5484532	16348437
5496932	16348437
5923062	16348437
6750202	16348437
7713202	16348437
10168082	16348437
12788332	16348437
13067732	16348437
14728168	16348437
15207668	16348437
15302379	16348437
15356407	16348437
15394954	16348437
15428227	16348437
15450996	16348437
15458694	16348437
15762819	16348437
15959560	16348437
16313934	16348437
17233536	16348437
17611447	16348437
17976923	16348437
18205674	16348437
18401107	16348437
18791763	16348437
18891923	16348437
18909534	16348437
18948075	16348437
19294693	16348437
19658173	16348437
19739126	16348437
20097342	16348437
21136403	16348437
21160888	16348437
21795901	16348437
22509548	16348437
23861321	16348437
23951197	16348437
24773493	16348437
26459660	16348437
26657119	16348437
27676828	16348437
28176898	16348437
38237450	16348437
47632905	16348437
2608911	16349648
6685382	16349648
6750202	16349648
11102352	16349648
14132503	16349648
14165438	16349648
14352112	16349648
14465607	16349648
14720411	16349648
14725237	16349648
14730894	16349648
14869994	16349648
14915146	16349648
15707714	16349648
15959560	16349648
16147260	16349648
16514451	16349648
16672662	16349648
16887628	16349648
16890518	16349648
17233536	16349648
17387589	16349648
17602541	16349648
17627001	16349648
17778413	16349648
17914772	16349648
17924677	16349648
17934084	16349648
18019121	16349648
18057820	16349648
18100454	16349648
18693598	16349648
19408986	16349648
19473742	16349648
19679854	16349648
20719333	16349648
20732463	16349648
20939349	16349648
20958510	16349648
21044127	16349648
21631487	16349648
22037129	16349648
22217443	16349648
22243973	16349648
22643800	16349648
23216903	16349648
23271088	16349648
26459660	16349648
26918145	16349648
27783848	16349648
28176898	16349648
29350302	16349648
31175661	16349648
32259203	16349648
33972168	16349648
34927577	16349648
56167383	16349648
4107581	16353245
13524182	16353245
15446531	16353245
18622869	16353245
38021361	16353245
12144232	16354078
14728168	16354078
15450996	16354078
16191083	16354078
16887628	16354078
18693598	16354078
18791763	16354078
21707592	16354078
26918145	16354078
813286	16366143
1015991	16366143
7234682	16366143
7619982	16366143
10085872	16366143
14270329	16366143
14702746	16366143
15368940	16366143
15774048	16366143
16281187	16366143
16837019	16366143
18223040	16366143
18461227	16366143
19128897	16366143
19834459	16366143
21879831	16366143
25672636	16366143
26670829	16366143
27512951	16366143
37714344	16366143
43977798	16366143
56864092	16366143
813286	16370091
820694	16370091
3819931	16370091
9562092	16370091
10069612	16370091
14063540	16370091
14226882	16370091
14437914	16370091
14695985	16370091
14752085	16370091
14885620	16370091
14960700	16370091
15174710	16370091
15446531	16370091
15458694	16370091
15675138	16370091
15750214	16370091
15807367	16370091
15859912	16370091
15959560	16370091
16021608	16370091
16674443	16370091
16781837	16370091
16831827	16370091
18634085	16370091
19128897	16370091
19865528	16370091
23028987	16370091
23352319	16370091
27642995	16370091
28448216	16370091
3365	16378486
3819931	16378486
6685382	16378486
6980622	16378486
7099112	16378486
8406952	16378486
13493302	16378486
14129299	16378486
14347931	16378486
14511951	16378486
14574380	16378486
14909968	16378486
15097698	16378486
15356145	16378486
15807367	16378486
16077204	16378486
16116288	16378486
16157855	16378486
16190045	16378486
16209123	16378486
16313934	16378486
16812342	16378486
16854311	16378486
17233536	16378486
17383566	16378486
17957392	16378486
18695206	16378486
19294693	16378486
20284696	16378486
21567649	16378486
21833603	16378486
22069212	16378486
22250215	16378486
22883726	16378486
23255247	16378486
25709609	16378486
35931640	16378486
36841912	16378486
48112717	16378486
2884771	16385139
15458694	16385139
16674443	16385139
21541548	16385139
15749725	16402951
15921945	16402951
16664681	16402951
26777550	16402951
44532818	16402951
650903	16413098
18223040	16413098
7334712	16425299
14053295	16425299
14465607	16425299
15774048	16425299
15959560	16425299
16831827	16425299
18791763	16425299
18862302	16425299
19865528	16425299
26379293	16425299
26670829	16425299
27156793	16425299
48112717	16425299
15368940	16431039
15959560	16431039
17094311	16431039
17151093	16431039
18057537	16431039
18791763	16431039
19865528	16431039
14695985	16434558
813286	16441325
2608911	16447162
12144232	16447162
14389132	16447162
14720411	16447162
17416221	16447162
2608911	16468763
7234682	16468763
9295212	16468763
14132503	16468763
14389132	16468763
15146870	16468763
17416221	16468763
17934084	16468763
18166778	16468763
18693598	16468763
18717803	16468763
20686232	16468763
20958510	16468763
21631487	16468763
813286	16472571
16887628	16472571
813286	16474992
16506186	16474992
813286	16475573
10168082	16475573
15675138	16475573
694563	16480425
5145071	16480425
5357812	16480425
5950272	16480425
6750202	16480425
7039122	16480425
7359842	16480425
7702542	16480425
8234132	16480425
8542882	16480425
10168082	16480425
10376152	16480425
11102352	16480425
12144232	16480425
12414952	16480425
12591732	16480425
12896172	16480425
14132503	16480425
14165438	16480425
14344823	16480425
14389132	16480425
14720411	16480425
14725237	16480425
14728168	16480425
14730894	16480425
14915146	16480425
15207668	16480425
15394954	16480425
15451696	16480425
15454730	16480425
15650882	16480425
15749725	16480425
15784302	16480425
15850830	16480425
16146117	16480425
16147260	16480425
16274815	16480425
16345959	16480425
16672662	16480425
16887628	16480425
17233536	16480425
17387589	16480425
17566505	16480425
17609675	16480425
17611447	16480425
17627001	16480425
17718887	16480425
17777458	16480425
17833400	16480425
17903209	16480425
17924677	16480425
17934084	16480425
17965110	16480425
18019121	16480425
18037344	16480425
18100454	16480425
18108950	16480425
18166778	16480425
18205674	16480425
18286677	16480425
18319515	16480425
18693598	16480425
18713667	16480425
18805666	16480425
19208942	16480425
19325222	16480425
19473742	16480425
19679854	16480425
20004153	16480425
20113397	16480425
20939349	16480425
20958510	16480425
21044127	16480425
21059384	16480425
21631487	16480425
21857709	16480425
22037129	16480425
22243973	16480425
23271088	16480425
23696410	16480425
23978460	16480425
25222162	16480425
25910039	16480425
3075021	16482656
14405285	16482656
15174710	16482656
15458694	16482656
15648418	16482656
